"Topic","Name","Representation","Document"
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Teens can continue to go get an abortion without their parent's knowledge or consent."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","We're going to see attacks on innocent human life through the Freedom of Choice Act, trying to erase all the gains that have been made in the pro-life movement."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","And we really need to consider what to think and say when some politician says things like, I am personally opposed to abortion, but will not impose my faith on my fellow Americans."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","The right to life weather it is in the mother's womb or weather we will develop a merciful way of killing people after they reach a age of un-productivity."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","In the midst of the most divisive political season I have witnessed since the sixties, our Archbishop Jose Gomez spoke out clearly in defense of life in an opinion article in the local secular paper. He said abortion is an issue that affects all segments of our society. It represents the primary right guaranteed in our Declaration of Independence the right to life. Unless we protect this fundamental right of each human person, at all stages of life, no other issue or liberty matters."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Both presidential candidate believe that life begins at conception."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","What should be the Christians position on life inside and outside the womb? First, since the Bible teaches that it is God who gives life, only God has the right decide when life begins and when it should end. Friends, abortion at any stage and for any reason is the destruction of a human life."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Abortion, the murder of innocent babies is legal."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Indeed, the Supreme Court assumed the power of life and death in the 1973 Woe vs Wade ruling that made abortion on demand the law of the land."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Both candidates claim to believe that life begins at conception."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","When we read that the majority of Americans, due to sonograms, now believe that unborn babies are truly humans alive and yet over 35 still support abortions, we must get upset."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","That is how the Word of God would inform my stance as a candidate on the issue of abortion; Pro-Life all the way!"
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","There have been other attacks on the family, particularly on the beginning and natural ending of life. Planned Parenthood continues its long-term genocide, especially against Hispanics, Africans and Catholics. And the federal government makes us pay for it, whatever our conscience tells us. States are permitting doctors to kill people, and there is increasing evidence that some of these deaths are imposed rather than requested."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","The election of a pro-life candidate to the presidency has the potential to stop, even reverse some of these trends, but we cannot be complacent. We've seen the election of people to high office under a pro-life banner for a couple of generations, but abortionists are still killing babies, and doctors are still killing patients, and people trapped in homosexual habits are still being told that they are doing wonderful things. Bodies and souls are dying. Politics will not save us."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","The Bible views the unborn child as a human person who should be protected Psalm 139:13; Luke 1:44."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","During the campaign, he said one of his top priorities will be passing the Freedom of Choice Act. This would remove all limitations on killing babies at any time during a woman's pregnancy, including 3rd Trimester abortions and partial birth abortions."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Planned Parenthood would be de-funded, robbing many women of screening for breast and cervical cancer."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","You need to live under a rock not to realize that there is a clear choice between presidential candidates on the issue of protecting the most innocent, most helpless, and least powerful among us the unborn."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","If we vote for someone who promotes abortion are we not an active participant in abortion? There is at least one candidate for the highest office in the land who promotes abortion at every level in every place on earth. That person even endorses what is called partial birth abortion which is the slaughter of a fully developed newborn infant who was delivered feet first so that only the head is still inside the mother. That is nothing less than infanticide and it is fully promoted by one of the presidential candidates. That candidate is also in favor of paying for abortion around the globe with US taxpayer dollars."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Christians need to prioritize the issues that are most important and I think abortion should be our 1 concern?"
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Last year, President Bush signed a ban, making it illegal to perform partial-birth abortions. The ban has not been enforced during the past year because 3 federal judges agreed to hear constitutional challenges to the ban."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","These Scriptures alone should be enough for me to come out strongly as a pro-life candidate."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Illustrate Abortion versus human rights Roe v. Wade, 410 U.S. 113 1973. The courts are being stacked with men and women who are being influenced by evangelical views to overturn this landmark legislation. Remember the separation of church and state?"
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","There is a lot at stake in this upcoming election regarding abortion."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","We ought to march in Right to Life marches and vote only for those politicians who oppose abortion."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","In the 1973 Roe v. Wade decision, the Supreme Court ruled that women, in consultation with their physician, have a constitutionally protected right to have an abortion in the early stages of pregnancy that is, before viability free from government interference."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","We look down our noses at the Nazis of WW2 and how they slaughtered millions of people. We raise our voices in unison and say, That would never happen in America!' And all the while, we murder millions of unborn babies for convenience sake."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","The election of a president who is decidedly pro-abortion."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","We mourn, perhaps, over a nation that has allowed abortionists to murder 50 million children since 1973."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Abortion, which I think is the 1 issue that Christ followers should be concerned about is not even mentioned as an issue until the 4th chapter."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","That is one of my litmus tests of a Politian. Is he for or against abortion?"
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","In America there are about 20 million babies killed each year."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","The political platform of the Democratic Party supports the right of a woman to kill their own unborn child, including partial abortion, and abortion of an infant to full term."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","The killing of millions of babies probably will continue."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Consider this incontrovertible fact: Prior to the Republican National Convention, there was not a strong anti-abortion, pro-life candidate with a career long consistency in supporting life for Christians even to consider. Governor Sarah Palin was chosen for one reason: a provable pro-life political, religious, and personal stance, a stance lived out in real life circumstances with a baby with the condition known as Downs Syndrome and an unwed, pregnant daughter. It is undeniable that she was chosen, despite obvious questions of experience in professional politics, for the sole reason of attracting the pro-life segment of society made up largely of evangelicals and Catholics."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Most Americans are prolife."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","On Sept. 8, U.S. District judge Richard Koph declared the ban unconstitutional, saying it interferes with a woman's right to an abortion and fails to allow exceptions when a woman's health is in danger."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","When the gospel is at stake, when moral issues are at stake, I have to speak up. I cannot stand on the sidelines of those issues. In my opinion the greatest moral issue we face today is abortion. There are other issues. But that one is going to bring a judgement from God unlike anything we can imagine. The blood of millions of innocent babies cries out for justice. The God of justice hears those cries."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Democrat Platform Choice/life: 100 support of Roe V. Wade, and support for using tax dollars to fund abortions. No rights for the unborn child. Republican Platform Choice/life: 100 opposed to killing an unborn child, that an unborn child is a person and has the right to live."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Democrat Platform right to bear arms: They feel we have the right to bear arms but this must be strictly controlled and a ban on assault weapons to keep them out of the hands of the terrorists. Republican Platform right to bear arms: Every person has the right to own a gun and that this right should not be infringed upon."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Right now much of the attention has been focused on President Barack Obama and Mitt Romney. And their views are pretty well known - on funding of planned parenthood and their system of promoting abortion, on cloning and stem cells, on defense of marriage legislation - you have two very opposite candidates - Vote your VALUES!"
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","The stakes in the 2004 election: -Will you be required to pay for abortions abroad and in America? -Will parents be notified if their girl wants to have an abortion? -Will abstinence education be thrown out of our schools? -Will medical research cloning be allowed? -Will research on newly conceived human beings be paid for and funded by your money? -Will new Supreme Court justices be voted in who will ultimately decide abortion issues?"
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Listen, I know that there are more issues than gay marriage and abortion. You might say look, preach'a....that one candidate is gonna give us some money...and I need free health care."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","The other vigorously defends the most vulnerable of all Americans, the unborn child."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","National: The Election -Who to Vote for Who will win The Question of Marriage How to define it? Abortion Stem cell research Cost of health insurance OUR COUNTRY SEEMS TO DIVIDED ALMOST IN HALF TODAY ON THESE ISSUES"
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","What other issue that has become political would we as Christians be concerned about? What about the issue of marriage?"
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","The blood of countless infants will be on their hands."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","The Republican Party platform opposes abortion in any form except in the case of incest, rape and determined risk to the mother's own life."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Hot topics in this 2004 election are abortion and embryonic stem cell research issues."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","I had an opportunity to look at both the Democrat and Republican platforms this year. And for those who do not know what these are: It is a document written and approved by each party and how the majority of them stand on certain issues."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Consider our Current Moral Issues. These are issues where God's Word is clear. Marriage This is the foundational human institution created by God between a man and woman. The Value of Human Life: This issue shows up over and over in our elections, with issues that involve abortion, infanticide, euthanasia, embryonic stem-cell research, and cloning."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Democrat Platform Education: Overwhelming support for only public education, expanding, spending and adopting a curriculum for the 21st century. Republican Platform Education: Support of right of parents to teach their children what they believe, support private school vouchers, home schooling, charter schools and Christian schools, freedom in education."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","I'm going to take a risk here and encourage you to take specific political action. First, a few of you are supporters of the Democrats. I parted with that organization thirty years ago when they capitulated to Planned Parenthood and started promising to murder unborn children with our taxes. That's just evil. Why don't you go to the party leaders and tell them that? Get these immoral planks supporting abortion and experimentation with tiny babies and sexual perversion out of the platform and the hearts of Democrat politicians, and you will control Congress for the next generation. If you support the Republican party, go to the party leaders and tell them to push for a human life amendment to the Constitution, a natural marriage amendment, and to do so even in non-election years. Is it that lower taxes is the only thing all Republicans agree on? Aren't basic human rights worth fighting for no matter what our political affiliation?"
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Where do the candidates stand on this issue and the freedom of religion? What about abortion? No one seems to be talking about abortion this election cycle. Where do the candidates stand on abortion?"
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","How to speak up for the voiceless: 1 Know the truth about the unborn."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Let me give you another example. The Bible clearly teaches that God is the author of life, God plans our lives from before we are born, and He numbers our days. Read Psalm 139:13-16. Therefore, the destruction of a human life in the manner referred to as abortion is a horrible and sinful practice against God's laws. We may differ on whether a war should be fought or not, but war is not always outlawed by God's word. We may differ on an economic plan, but that is not outlawed by God's word. The murder of an innocent, unborn life is just that murder. It is sin for a Christian to knowingly vote for a politician who is pro abortion."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Democrat Platform Terrorism: Total surrenders in Iraq and Afghanistan, total withdrawal of our troops; seek a diplomatic solution to global terrorism. Republican Platform Terrorism: Winning the war in Iraq and Afghanistan; seek to win peace by force of arms, take the fight to the terrorist in their home countries."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Democrat Platform Healthcare: To socialize health care and to provide healthcare, for all citizens at taxpayer expense. I wonder why Canadians who can afford it come here for treatment? Republican Platform Healthcare: To keep health care private and attempt to lower the price of health care. Oppose socialized medicine."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","We should fight with everything we have to stop this detestable practice. I'm not advocating blowing up clinics or killing doctors but we need to vote and write our leaders and demonstrate and peaceably protest this barbaric act."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","When I listen to average voters who are more concerned about their 401k than they are about the daily slaughter of innocent babies, I ask it."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","By encouraging righteousness, and opposing unrighteousness with our votes. There are numerous references to the relationship between the character of leaders and the stability of a nation. What are some pressing moral issues facing the Christian in politics today? Abortion, Proverbs 6:17 condemns hands that shed innocent blood. Unborn babies are innocent and completely defenseless. Since the Roe V. Wade decision in 1973, over 59 million babies have been killed by abortion in the U.S. The clearest path to altering this murderous tally is to have justices appointed to the U.S. Supreme Court who will overturn Roe V. Wade. Homosexual activity condemned in Romans 1:26-32. It tarnishes both the individual soul and society at large. The best of hope for a change in the law on this issue again relies on the make up of the Supreme Court. In such matters, the Christian has an obligation to stand up for that which is right. When the Christian votes, issues of righteousness should be the primary considerations that inform and direct his vote."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Abortion. This year the Democrat National Convention, which had previously been pro-abortion, went a step further in removing language from their platform that limited the scope of abortions -- safe, legal, and rare. Why would someone not want abortions safe, legal, and rare? This development in the party that won the presidency is cause for grave concern."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","One of the members of the liberal media said, Mitt Romney lost the election because he couldn't separate himself from the Republican Party's growing extremism. Do you know what he was referring to? He was referring to me and you, if you are a Bible believing Christian. That's extreme! Another talking head said, The Republicans just don't get it! No. THEY don't get it. There are some of us under no circumstance will compromise some issues. I could never support a candidate who supports abortion. Let's call it for what it is baby killing. And Obama recently signed into law a bill that allowed, not only partial birth abortion but that the baby could be killed if it is alive outside the womb. God says that is an abomination. To vote for someone who supports killing babies or to NOT vote at all is giving your approval for murder. God will not hold that person guiltless."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Some leaders want this to be normative practice in our society, so people like Christopher Reeve can walk. It is a simple trade off kill one person so another can have the quality of life he wants. Is it worth it? Is it worth it to rob from the unprotected to give to those who can afford the process? Is it worth it to sell our moral souls?"
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","And to those of the party whose platform still claims to support human life and natural marriage, I say something similar: work vigorously to reform your party into one that cares about more than the economy and taxes, or risk the same thing."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","The other I want to mention is about Sarah Palin. As many of you know, Palin's youngest child has Down's Syndrome. There were emails that went around saying that this child was not Palin's baby, but her daughter's child. Now, there is no evidence of that being true, it is just what some people were saying in an effort to hurt the McCain-Palin campaign."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Several state questions that favored the sanctity of human life."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","Three weeks ago, Carnahan and one of his sons were killed in a plane crash."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","There are three major points in the add and the reason for the three major points is to give clear direction to the three major points given in opposition to abortion on demand, gay marriage, and the division of Israel at the DNC."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","The Republican Party advocates repealing many of those restrictive laws and regulations put upon religious leaders and religious organizations."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","The Republican Party opposes those laws and regulations."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","The issues are as they have always been about morality."
"5","5_abortion_pro_issues_republican","['abortion', 'pro', 'issues', 'republican', 'health', 'should', 'begins', 'choice', 'marriage', 'supreme']","On John Kerry's website his Plan for America, is dominated by pocket book issues and security are among the eight major topics."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","In other words you'll work harder, and more hours and see less of your wages."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","I urge you to participate as part of your civic and sacred duty."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","I am going to stay home, got to church, raise my children and ignore the world."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","This morning I want to close by sharing with you your five duties as a citizen."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","It would save the country."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","The polls back this up as 71 of seniors say they are stressed and half of all adults are experiencing anxiety during this election season. On the other end of the age spectrum, according to one study, 1 in 4 millennials would rather the earth get hit by a giant meteor strike than have Donald Trump or Hillary Clinton in the White House."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","My guess is that their suits cost more than many of us make in a month."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","If you watch enough pre-election commercials, you can raise a lot of money by talking about fear."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","Fear of what the other candidate is going to do."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","The purpose of distorting the facts is to get us to become afraid."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","There's fear of the unknown."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","And honestly, you can't get much money without scaring the beejeebees out of people."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","But, the fact that five days after the election we still don't know for sure who is going to be our next president makes this clearly a time of uncertainty and anxiety in our country."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","Therefore, 2, we should not worry about what is going to happen."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","It is only natural that we are concerned about these events, but if you have been losing sleep because we don't know who the next president is going to be, you have a problem."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","There seem to be some folks on both sides of the political fence who seem genuinely afraid of what will happen to our country if the candidate they voted for does not win."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","Though political uncertainty surrounds us, we will not be afraid."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","I plan to participate."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","One final thought I want to share with you today."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","We may worry that the future holds uncertainty about our employment, our health insurance, even our freedom to preach the Gospel."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","We need to get involved."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","Many people today are afraid of what will happen this Tuesday. O Lord ... what will happen if Obama is elected?!?! O Lord ... what will happen if McCain is elected!?!?!? Some are even worried about what will happen in the local races. We should fear ... a little. At least fear enough to get out and vote!"
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","Even my dog wants to know who I'm going to vote-for, and if the new president will make things better. We had a repair man here this week; he couldn't help talking about the election and economy. He told me he was scared to death about what will happen."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","We can attend city council meetings, police jury meetings and school board meetings."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","We can clean up a park or adopt a school."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","The anxiety of the moment is heightened by the cultural circumstances we are experiencing as a nation. Consider these circumstances a stock market, that while reaching new heights, its volatility is shown by the constant swings from one day to the next, a world economy that still languishes mostly in recession, job market volatility CenturyLink announced this week layoffs that could impact as many as 3,500 employees nationwide , and when we factor in the shifts in cultural values over the past eight years, there's no wonder anxiety is up."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","Some have said that the actual effects of all this on the average citizen won't amount to much. That is, of course, unless you have money in the bank, stocks or insurance."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","Otherwise, it won't have much effect on you."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","If your perspective is that Barack Obama is the best man for the job of president, you might fear a McCain presidency. You might think it would be a disaster. If your perspective is that John McCain is the right man to be our next president, then you might think that an Obama presidency is something to fear."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","This election season is sparking significant anxiety throughout our country, much even in my own heart."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","We are in for a change of administration for sure. We are certain to have a president that scares a lot of people, whether that is John McCain or Barack Obama."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","There is a reason that our children are scared they are feeding off of the reactions of the adults."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","It will affect every one of us financially."
"6","6_fear_affect_money_tuesday","['fear', 'affect', 'money', 'tuesday', 'children', 'health', 'might', 'future', 'political', 'raise']","It will affect the moral course of the nation."
